battle_id,first_pokemon_id,second_pokemon_id,winner_pokemon_id
13713,9,632,9
13714,375,227,375
13715,386,274,274
13716,697,542,542
13717,257,608,608
13718,273,211,273
13719,785,507,785
13720,745,84,745
13721,642,492,642
13722,136,182,136
13723,379,538,538
13724,734,233,233
13725,758,252,758
13726,569,117,569
13727,557,374,557
13728,396,606,606
13729,131,329,131
13730,105,222,222
13731,146,478,478
13732,242,311,311
13733,747,509,747
13734,615,23,23
13735,230,360,230
13736,670,344,344
13737,104,541,541
13738,77,247,247
13739,25,316,316
13740,606,558,606
13741,592,548,548
13742,516,536,516
13743,218,356,218
13744,85,694,694
13745,466,316,316
13746,404,707,707
13747,420,789,420
13748,315,199,199
13749,200,440,440
13750,620,714,714
13751,498,472,472
13752,357,638,638
13753,549,57,57
13754,765,767,765
13755,785,645,785
13756,705,553,553
13757,239,423,423
13758,696,462,462
13759,754,615,615
13760,134,99,134
13761,531,177,177
13762,293,247,247
13763,764,460,764
13764,415,125,125
13765,495,147,147
13766,633,452,633
13767,284,379,284
13768,785,675,785
13769,247,145,247
13770,171,297,171
13771,596,30,30
13772,768,176,768
13773,667,124,124
13774,596,699,699
13775,590,448,590
13776,786,238,786
13777,523,379,523
13778,337,72,72
13779,370,292,370
13780,602,165,165
13781,156,575,156
13782,776,29,776
13783,361,428,428
13784,671,112,671
13785,410,303,410
13786,155,206,155
13787,242,138,138
13788,424,223,424
13789,790,770,770
13790,174,599,174
13791,97,372,372
13792,49,437,437
13793,668,274,274
13794,736,315,736
13795,535,691,535
13796,123,521,521
13797,86,738,86
13798,683,155,155
13799,535,399,535
13800,290,120,120
13801,404,226,404
13802,125,39,125
13803,787,526,526
13804,635,233,635
13805,156,395,156
13806,495,563,495
13807,433,448,448
13808,226,31,31
13809,630,679,679
13810,89,405,405
13811,315,476,476
13812,8,123,8
13813,742,695,742
13814,622,708,708
13815,191,551,551
13816,30,541,541
13817,364,619,619
13818,672,152,672
13819,174,692,692
13820,578,202,202
13821,359,718,718
13822,58,373,58
13823,180,306,306
13824,659,518,518
13825,684,125,125
13826,303,522,522
13827,799,443,443
13828,97,8,8
13829,19,302,302
13830,284,307,307
13831,151,441,441
13832,783,55,55
13833,554,323,554
13834,412,142,142
13835,465,286,465
13836,710,109,710
13837,337,352,337
13838,539,119,539
13839,219,539,219
13840,53,192,192
13841,247,472,472
13842,191,730,730
13843,365,592,592
13844,783,715,715
13845,754,458,458
13846,440,690,690
13847,523,609,523
13848,365,722,722
13849,783,672,672
13850,25,628,25
13851,445,525,525
13852,572,758,572
13853,641,223,223
13854,266,737,737
13855,42,330,42
13856,376,348,348
13857,40,741,40
13858,289,512,512
13859,268,651,268
13860,20,210,20
13861,361,673,361
13862,580,95,95
13863,578,421,421
13864,405,138,138
13865,239,629,629
13866,140,286,286
13867,781,249,249
13868,680,437,437
13869,535,741,535
13870,484,680,484
13871,554,368,554
13872,430,749,749
13873,522,69,522
13874,528,691,691
13875,580,537,537
13876,578,441,441
13877,77,375,375
13878,490,52,490
13879,551,117,551
13880,719,536,536
13881,188,729,729
13882,748,141,748
13883,304,492,492
13884,35,153,153
13885,258,453,453
13886,201,777,777
13887,754,548,548
13888,206,684,684
13889,186,732,186
13890,316,401,316
13891,685,612,612
13892,94,511,511
13893,680,658,658
13894,185,675,185
13895,10,700,700
13896,761,787,787
13897,123,54,123
13898,591,330,330
13899,241,544,544
13900,56,543,56
13901,418,649,418
13902,237,150,150
13903,192,703,703
13904,427,525,427
13905,150,18,18
13906,171,190,171
13907,518,797,797
13908,677,370,677
13909,316,182,316
13910,174,335,335
13911,207,737,737
13912,619,542,542
13913,137,684,684
13914,172,113,172
13915,36,3,3
13916,318,309,309
13917,55,530,55
13918,47,683,47
13919,146,484,484
13920,502,282,502
13921,399,656,656
13922,515,157,157
13923,27,664,27
13924,714,327,327
13925,490,318,490
13926,193,166,166
13927,71,97,71
13928,313,457,313
13929,428,620,428
13930,428,42,428
13931,191,493,191
13932,163,532,532
13933,75,621,75
13934,645,159,159
13935,722,95,95
13936,193,478,478
13937,133,375,133
13938,255,445,255
13939,407,477,477
13940,652,368,368
13941,588,696,696
13942,355,781,781
13943,338,167,338
13944,97,57,57
13945,703,394,394
13946,564,392,392
13947,372,765,765
13948,630,108,108
13949,392,97,392
13950,684,86,684
13951,388,674,674
13952,640,441,441
13953,678,259,259
13954,364,381,364
13955,476,613,476
13956,692,231,692
13957,23,97,23
13958,248,680,248
13959,484,457,484
13960,526,80,80
13961,627,470,470
13962,597,79,79
13963,83,686,686
13964,193,130,193
13965,671,132,132
13966,337,568,337
13967,309,446,446
13968,709,2,709
13969,177,394,394
13970,63,702,702
13971,42,384,384
13972,370,625,370
13973,265,35,265
13974,44,233,44
13975,398,134,398
13976,27,333,333
13977,535,610,610
13978,672,621,672
13979,507,542,542
13980,675,620,620
13981,237,645,645
13982,135,353,135
13983,366,355,366
13984,153,785,785
13985,137,374,137
13986,84,430,430
13987,578,780,780
13988,366,345,366
13989,95,206,206
13990,780,241,780
13991,716,799,799
13992,130,780,130
13993,648,422,648
13994,82,101,82
13995,787,243,787
13996,457,453,457
13997,435,218,435
13998,248,141,248
13999,710,370,710
14000,527,644,527
14001,73,11,11
14002,623,717,717
14003,420,241,420
14004,274,354,354
14005,40,776,40
14006,527,790,527
14007,14,60,60
14008,593,67,67
14009,371,571,371
14010,756,795,756
14011,687,300,300
14012,629,467,467
14013,765,579,765
14014,147,193,147
14015,726,24,24
14016,517,780,780
14017,95,382,382
14018,594,645,645
14019,747,19,747
14020,176,362,362
14021,132,224,224
14022,398,184,184
14023,81,530,530
14024,517,50,517
14025,259,277,259
14026,374,140,374
14027,145,367,367
14028,403,215,403
14029,268,537,537
14030,68,41,68
14031,230,744,230
14032,223,308,223
14033,444,384,444
14034,180,551,551
14035,394,720,394
14036,56,729,56
14037,334,317,317
14038,31,460,31
14039,330,651,330
14040,608,708,608
14041,630,663,663
14042,309,747,747
14043,369,669,369
14044,348,481,481
14045,248,232,248
14046,470,760,760
14047,665,268,268
14048,535,188,535
14049,202,177,177
14050,231,289,289
14051,257,729,729
14052,354,582,582
14053,754,630,630
14054,430,461,430
14055,579,773,773
14056,430,125,430
14057,794,579,794
14058,767,79,79
14059,374,177,177
14060,635,26,635
14061,788,671,671
14062,52,725,725
14063,62,669,669
14064,574,784,574
14065,789,44,44
14066,289,274,274
14067,601,703,703
14068,597,105,597
14069,57,150,57
14070,13,590,590
14071,189,448,448
14072,106,549,549
14073,219,118,219
14074,489,650,650
14075,772,105,772
14076,578,361,361
14077,1,684,1
14078,478,79,478
14079,515,461,515
14080,261,61,261
14081,118,615,615
14082,62,457,62
14083,399,633,633
14084,545,746,545
14085,188,414,414
14086,308,784,784
14087,393,430,393
14088,44,579,44
14089,762,674,674
14090,286,300,300
14091,399,407,407
14092,468,7,7
14093,231,277,277
14094,207,400,400
14095,235,630,630
14096,173,237,173
14097,374,80,80
14098,721,417,721
14099,333,691,691
14100,627,158,158
14101,716,159,159
14102,345,409,409
14103,279,214,214
14104,424,462,424
14105,160,553,553
14106,418,232,418
14107,620,671,671
14108,393,377,377
14109,226,341,341
14110,793,528,528
14111,685,786,786
14112,231,180,180
14113,29,438,438
14114,39,502,502
14115,513,205,513
14116,258,125,125
14117,521,769,521
14118,800,657,800
14119,798,410,410
14120,707,626,707
14121,145,138,138
14122,11,312,11
14123,68,344,344
14124,768,85,85
14125,186,585,186
14126,118,700,700
14127,258,251,258
14128,222,96,222
14129,65,529,65
14130,272,769,272
14131,499,669,669
14132,282,47,47
14133,789,304,304
14134,187,656,656
14135,92,594,92
14136,139,533,139
14137,666,776,776
14138,59,100,100
14139,386,800,800
14140,43,657,657
14141,476,96,476
14142,240,541,541
14143,795,775,795
14144,174,264,264
14145,85,188,85
14146,156,353,353
14147,798,289,289
14148,244,409,409
14149,280,58,280
14150,127,745,745
14151,211,311,311
14152,576,716,576
14153,666,92,92
14154,664,528,528
14155,131,118,131
14156,645,268,268
14157,35,731,731
14158,690,536,536
14159,32,376,376
14160,324,241,241
14161,523,623,623
14162,707,353,707
14163,787,323,323
14164,246,759,246
14165,164,371,164
14166,388,199,388
14167,639,189,639
14168,74,295,295
14169,85,581,85
14170,638,189,638
14171,493,58,58
14172,53,531,531
14173,41,548,548
14174,542,339,339
14175,580,387,387
14176,401,136,136
14177,351,198,351
14178,694,565,694
14179,553,330,553
14180,597,534,534
14181,178,184,184
14182,606,590,590
14183,134,758,134
14184,164,129,164
14185,774,543,543
14186,783,354,783
14187,631,603,603
14188,142,295,142
14189,510,690,690
14190,654,242,242
14191,619,628,628
14192,207,435,435
14193,659,430,430
14194,769,713,713
14195,660,195,660
14196,268,690,690
14197,686,358,686
14198,635,428,635
14199,182,25,25
14200,567,475,475
14201,72,719,72
14202,620,428,428
14203,98,696,696
14204,444,41,444
14205,396,754,396
14206,43,676,43
14207,496,669,669
14208,438,138,438
14209,760,636,760
14210,292,441,441
14211,376,163,163
14212,690,760,690
14213,50,286,286
14214,415,770,770
14215,737,61,737
14216,119,5,5
14217,201,363,363
14218,219,793,793
14219,75,407,75
14220,558,714,714
14221,642,133,133
14222,751,387,387
14223,470,769,769
14224,765,689,765
14225,100,424,424
14226,414,308,414
14227,634,558,634
14228,582,251,251
14229,432,769,432
14230,764,25,25
14231,604,784,604
14232,549,181,549
14233,694,702,694
14234,27,355,27
14235,137,352,137
14236,73,298,298
14237,575,417,575
14238,744,595,744
14239,535,770,535
14240,749,254,254
14241,672,758,758
14242,400,267,267
14243,541,595,541
14244,65,680,65
14245,388,529,388
14246,223,656,223
14247,126,363,363
14248,413,2,413
14249,366,197,366
14250,402,9,9
14251,588,399,588
14252,523,475,475
14253,418,68,418
14254,751,684,751
14255,164,731,164
14256,74,493,493
14257,374,314,314
14258,588,333,333
14259,77,542,542
14260,104,284,284
14261,615,608,615
14262,163,439,163
14263,293,186,186
14264,754,399,754
14265,499,117,499
14266,737,261,737
14267,177,131,131
14268,686,467,467
14269,267,509,509
14270,2,623,623
14271,218,272,272
14272,756,385,756
14273,95,492,95
14274,282,182,282
14275,103,760,103
14276,79,786,786
14277,276,231,276
14278,668,270,270
14279,718,256,718
14280,137,537,537
14281,706,523,706
14282,181,761,761
14283,192,748,748
14284,627,553,553
14285,399,492,492
14286,65,298,65
14287,742,117,742
14288,764,585,764
14289,118,708,708
14290,55,577,55
14291,715,176,715
14292,13,546,546
14293,565,438,438
14294,644,634,634
14295,503,796,503
14296,64,800,800
14297,532,663,663
14298,96,438,438
14299,10,525,525
14300,136,184,184
14301,446,310,446
14302,56,675,675
14303,291,276,276
14304,718,271,718
14305,209,289,209
14306,579,768,768
14307,590,443,590
14308,298,521,521
14309,240,76,240
14310,129,3,3
14311,278,489,278
14312,449,406,449
14313,515,535,535
14314,51,99,99
14315,595,114,114
14316,72,792,72
14317,101,48,101
14318,189,127,127
14319,93,484,93
14320,409,781,409
14321,9,336,9
14322,16,678,16
14323,58,127,58
14324,535,567,535
14325,350,561,350
14326,661,67,67
14327,601,576,576
14328,273,395,273
14329,791,95,95
14330,91,258,258
14331,32,382,32
14332,445,799,799
14333,518,653,518
14334,119,406,406
14335,591,31,31
14336,316,355,316
14337,594,749,749
14338,677,750,750
14339,789,35,35
14340,107,359,359
14341,649,267,649
14342,370,119,370
14343,593,138,138
14344,562,258,258
14345,26,171,26
14346,225,342,225
14347,302,207,302
14348,586,411,411
14349,759,264,264
14350,764,154,154
14351,632,320,320
14352,343,363,343
14353,538,407,538
14354,562,330,562
14355,764,119,119
14356,470,783,783
14357,454,652,454
14358,685,89,685
14359,70,591,70
14360,690,785,785
14361,697,84,697
14362,432,647,432
14363,532,117,117
14364,267,600,600
14365,69,489,69
14366,412,637,637
14367,604,498,498
14368,111,235,235
14369,433,490,490
14370,346,75,75
14371,489,69,69
14372,462,111,462
14373,196,376,376
14374,677,433,677
14375,538,651,651
14376,193,244,193
14377,403,658,658
14378,220,493,493
14379,116,228,228
14380,761,343,343
14381,359,94,359
14382,570,760,570
14383,725,11,725
14384,750,410,410
14385,437,216,216
14386,136,140,136
14387,693,375,693
14388,768,253,768
14389,110,325,110
14390,376,165,165
14391,778,604,778
14392,265,169,265
14393,369,637,369
14394,633,676,633
14395,754,56,754
14396,733,701,701
14397,369,13,13
14398,352,426,426
14399,683,286,286
14400,640,536,536
14401,253,426,426
14402,552,785,552
14403,724,277,724
14404,29,465,465
14405,362,672,362
14406,715,788,715
14407,763,356,763
14408,792,115,792
14409,604,286,286
14410,682,660,682
14411,372,579,579
14412,452,4,4
14413,489,497,497
14414,51,194,51
14415,115,560,115
14416,452,251,452
14417,45,418,418
14418,695,287,287
14419,109,692,109
14420,751,658,658
14421,288,173,288
14422,606,438,606
14423,608,564,608
14424,50,200,200
14425,462,799,799
14426,485,154,154
14427,381,526,526
14428,598,742,598
14429,269,106,269
14430,673,666,673
14431,703,373,703
14432,59,437,59
14433,585,633,633
14434,406,480,406
14435,122,255,255
14436,517,440,440
14437,604,19,19
14438,385,590,590
14439,422,543,422
14440,743,594,743
14441,398,290,398
14442,696,680,696
14443,301,530,530
14444,354,634,634
14445,104,621,104
14446,794,790,794
14447,8,140,8
14448,232,318,232
14449,167,584,167
14450,273,715,715
14451,522,79,522
14452,146,536,536
14453,473,490,490
14454,734,590,590
14455,103,306,103
14456,524,452,524
14457,244,226,244
14458,477,562,477
14459,443,194,443
14460,20,504,20
14461,114,444,444
14462,476,123,476
14463,441,431,431
14464,540,330,540
14465,122,167,122
14466,140,421,421
14467,697,778,778
14468,89,334,334
14469,166,30,166
14470,445,336,336
14471,545,122,122
14472,778,582,582
14473,493,294,493
14474,440,198,198
14475,637,677,677
14476,392,639,392
14477,16,450,16
14478,102,391,102
14479,331,71,331
14480,338,142,142
14481,514,312,514
14482,587,675,587
14483,432,214,214
14484,123,534,534
14485,675,526,526
14486,594,307,307
14487,10,352,352
14488,739,153,153
14489,141,460,141
14490,439,513,513
14491,307,15,307
14492,356,72,356
14493,163,679,679
14494,697,208,697
14495,696,51,696
14496,246,742,246
14497,345,353,353
14498,761,91,91
14499,453,577,453
14500,689,164,164
14501,704,131,704
14502,160,754,754
14503,128,601,128
14504,499,70,499
14505,204,559,204
14506,580,340,340
14507,393,789,393
14508,722,89,722
14509,708,316,708
14510,617,10,617
14511,368,358,368
14512,45,510,510
14513,703,352,703
14514,583,510,583
14515,334,676,676
14516,532,246,532
14517,188,8,8
14518,774,417,417
14519,353,184,184
14520,113,55,55
14521,670,374,670
14522,663,526,526
14523,762,417,417
14524,800,227,800
14525,721,674,674
14526,255,500,500
14527,557,53,53
14528,560,320,320
14529,693,93,93
14530,158,427,427
14531,172,190,172
14532,15,554,554
14533,3,173,3
14534,246,13,13
14535,542,493,542
14536,157,565,157
14537,321,378,321
14538,757,576,576
14539,94,132,132
14540,188,41,41
14541,697,523,697
14542,103,555,103
14543,324,587,587
14544,49,426,426
14545,97,324,97
14546,431,110,110
14547,9,321,9
14548,488,96,96
14549,450,355,450
14550,296,133,133
14551,117,514,514
14552,583,244,583
14553,200,282,282
14554,424,339,339
14555,259,733,259
14556,106,795,795
14557,108,476,476
14558,652,433,433
14559,744,638,638
14560,18,336,336
14561,513,312,513
14562,235,319,319
14563,96,784,784
14564,108,490,490
14565,648,29,648
14566,617,386,617
14567,609,127,127
14568,553,681,553
14569,267,729,729
14570,345,725,725
14571,671,741,671
14572,76,365,365
14573,228,559,228
14574,785,2,785
14575,627,585,627
14576,108,54,108
14577,247,700,700
14578,316,115,316
14579,532,286,286
14580,573,382,382
14581,769,290,769
14582,683,237,683
14583,210,285,285
14584,234,594,594
14585,672,151,672
14586,158,49,158
14587,114,201,114
14588,72,637,72
14589,602,19,19
14590,48,162,48
14591,290,35,35
14592,632,27,27
14593,795,127,795
14594,582,30,30
14595,704,630,704
14596,191,370,370
14597,519,218,519
14598,625,52,625
14599,756,452,756
14600,503,338,503
14601,125,615,125
14602,282,373,373
14603,769,716,716
14604,547,418,418
14605,627,407,407
14606,184,95,184
14607,178,541,541
14608,486,278,278
14609,442,577,442
14610,507,117,507
14611,733,335,335
14612,119,128,128
14613,459,625,459
14614,126,466,466
14615,167,548,548
14616,731,689,731
14617,590,728,590
14618,68,376,68
14619,316,356,356
14620,480,569,480
14621,798,136,136
14622,153,406,406
14623,667,290,667
14624,724,413,724
14625,563,351,563
14626,701,302,701
14627,163,453,163
14628,319,708,708
14629,232,747,747
14630,105,458,105
14631,62,437,437
14632,55,702,702
14633,3,781,3
14634,334,223,223
14635,462,430,430
14636,349,504,349
14637,461,589,589
14638,267,61,61
14639,623,44,44
14640,344,292,344
14641,43,223,223
14642,93,285,93
14643,337,586,337
14644,308,142,142
14645,138,667,138
14646,149,295,295
14647,726,395,726
14648,736,778,778
14649,562,210,562
14650,748,466,748
14651,656,56,656
14652,562,697,697
14653,504,634,634
14654,132,353,132
14655,345,320,320
14656,513,380,513
14657,503,734,503
14658,588,203,588
14659,586,450,450
14660,645,427,427
14661,47,350,350
14662,286,170,286
14663,142,631,142
14664,602,708,708
14665,373,312,312
14666,672,763,672
14667,87,748,748
14668,433,539,539
14669,600,141,600
14670,366,585,366
14671,245,355,245
14672,337,488,337
14673,747,750,750
14674,26,432,432
14675,95,283,95
14676,505,303,505
14677,750,314,314
14678,143,527,527
14679,700,292,700
14680,461,720,720
14681,272,463,272
14682,99,131,131
14683,663,634,663
14684,373,482,373
14685,370,315,370
14686,486,464,464
14687,557,529,557
14688,718,372,718
14689,617,302,302
14690,109,795,109
14691,242,661,242
14692,111,432,432
14693,536,652,536
14694,85,180,85
14695,548,35,548
14696,798,296,296
14697,132,724,724
14698,286,593,286
14699,117,621,621
14700,176,739,739
14701,716,49,716
14702,341,330,341
14703,533,312,533
14704,494,682,682
14705,595,376,376
14706,602,483,483
14707,332,746,746
14708,757,590,590
14709,628,161,161
14710,766,558,766
14711,428,216,428
14712,172,565,172
14713,112,667,112
14714,137,172,172
14715,779,259,259
